ENSG00000072954	TMEM38A	Moderately enriched	skeletal muscle
ENSG00000072958	AP1M1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000073008	PVR	Ubiquitous low	detected=100.00%,high=40.00%
ENSG00000073050	XRCC1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000073060	SCARB1	Group enriched	adrenal gland,liver
ENSG00000073067	CYP2W1	Group enriched	adrenal gland,skin
ENSG00000073111	MCM2	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000073146	MOV10L1	Moderately enriched	testis
ENSG00000073150	PANX2	Mixed high	detected=75.00%,high=24.00%
ENSG00000073169	SELENOO	Ubiquitous low	detected=100.00%,high=8.00%
ENSG00000073282	TP63	Mixed high	detected=27.00%,high=21.00%
ENSG00000073331	ALPK1	Mixed low	detected=91.00%,high=0.00%
ENSG00000073350	LLGL2	Ubiquitous low	detected=100.00%,high=45.00%
ENSG00000073417	PDE8A	Ubiquitous low	detected=100.00%,high=45.00%
ENSG00000073464	CLCN4	Mixed high	detected=59.00%,high=32.00%
ENSG00000073536	NLE1	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000073578	SDHA	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000073584	SMARCE1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000073598	FNDC8	Highly enriched	testis
ENSG00000073605	GSDMB	Ubiquitous low	detected=100.00%,high=21.00%
ENSG00000073614	KDM5A	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000073670	ADAM11	Group enriched	cerebellum,cerebral cortex,hippocampus
ENSG00000073711	PPP2R3A	Mixed high	detected=91.00%,high=10.00%
ENSG00000073712	FERMT2	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000073734	ABCB11	Moderately enriched	liver
ENSG00000073737	DHRS9	Mixed high	detected=67.00%,high=10.00%
ENSG00000073754	CD5L	Moderately enriched	spleen
ENSG00000073756	PTGS2	Mixed high	detected=75.00%,high=13.00%
ENSG00000073792	IGF2BP2	Mixed high	detected=83.00%,high=5.00%
ENSG00000073803	MAP3K13	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000073849	ST6GAL1	Moderately enriched	liver
ENSG00000073861	TBX21	Mixed high	detected=10.00%,high=2.00%
ENSG00000073910	FRY	Mixed high	detected=97.00%,high=8.00%
ENSG00000073921	PICALM	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000073969	NSF	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000074047	GLI2	Mixed high	detected=56.00%,high=2.00%
ENSG00000074054	CLASP1	Ubiquitous low	detected=100.00%,high=54.00%
ENSG00000074071	MRPS34	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000074181	NOTCH3	Mixed high	detected=97.00%,high=70.00%
ENSG00000074201	CLNS1A	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000074211	PPP2R2C	Mixed high	detected=62.00%,high=45.00%
ENSG00000074219	TEAD2	Ubiquitous low	detected=100.00%,high=67.00%
ENSG00000074266	EED	Ubiquitous low	detected=100.00%,high=48.00%
ENSG00000074276	CDHR2	Moderately enriched	small intestine
ENSG00000074317	SNCB	Mixed high	detected=35.00%,high=32.00%
ENSG00000074319	TSG101	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000074356	NCBP3	Ubiquitous low	detected=100.00%,high=21.00%
ENSG00000074370	ATP2A3	Mixed high	detected=97.00%,high=40.00%
ENSG00000074410	CA12	Mixed high	detected=81.00%,high=43.00%
ENSG00000074416	MGLL	Ubiquitous low	detected=100.00%,high=89.00%
ENSG00000074527	NTN4	Mixed high	detected=97.00%,high=56.00%
ENSG00000074582	BCS1L	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000074590	NUAK1	Mixed high	detected=97.00%,high=18.00%
ENSG00000074603	DPP8	Ubiquitous low	detected=100.00%,high=13.00%
ENSG00000074621	SLC24A1	Moderately enriched	retina
ENSG00000074657	ZNF532	Ubiquitous low	detected=100.00%,high=89.00%
ENSG00000074660	SCARF1	Mixed high	detected=97.00%,high=16.00%
ENSG00000074695	LMAN1	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000074696	HACD3	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000074706	IPCEF1	Mixed high	detected=40.00%,high=8.00%
ENSG00000074755	ZZEF1	Ubiquitous low	detected=100.00%,high=43.00%
ENSG00000074771	NOX3	Not detected	-
ENSG00000074800	ENO1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000074803	SLC12A1	Highly enriched	kidney
ENSG00000074842	MYDGF	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000074855	ANO8	Ubiquitous low	detected=100.00%,high=29.00%
ENSG00000074935	TUBE1	Ubiquitous low	detected=100.00%,high=62.00%
ENSG00000074964	ARHGEF10L	Ubiquitous low	detected=100.00%,high=81.00%
ENSG00000074966	TXK	Mixed low	detected=32.00%,high=0.00%
ENSG00000075035	WSCD2	Moderately enriched	cerebellum
ENSG00000075043	KCNQ2	Mixed high	detected=43.00%,high=29.00%
ENSG00000075073	TACR2	Mixed high	detected=43.00%,high=16.00%
ENSG00000075089	ACTR6	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000075131	TIPIN	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000075142	SRI	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075151	EIF4G3	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075188	NUP37	Ubiquitous low	detected=100.00%,high=21.00%
ENSG00000075213	SEMA3A	Mixed high	detected=45.00%,high=2.00%
ENSG00000075218	GTSE1	Mixed low	detected=18.00%,high=0.00%
ENSG00000075223	SEMA3C	Mixed high	detected=89.00%,high=37.00%
ENSG00000075234	TTC38	Ubiquitous low	detected=100.00%,high=67.00%
ENSG00000075239	ACAT1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075240	GRAMD4	Ubiquitous low	detected=100.00%,high=83.00%
ENSG00000075275	CELSR1	Mixed low	detected=43.00%,high=0.00%
ENSG00000075290	WNT8B	Not detected	-
ENSG00000075292	ZNF638	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075303	SLC25A40	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000075336	TIMM21	Ubiquitous low	detected=100.00%,high=75.00%
ENSG00000075340	ADD2	Mixed high	detected=43.00%,high=24.00%
ENSG00000075388	FGF4	Not detected	-
ENSG00000075391	RASAL2	Ubiquitous low	detected=100.00%,high=8.00%
ENSG00000075399	VPS9D1	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000075407	ZNF37A	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000075413	MARK3	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075415	SLC25A3	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075420	FNDC3B	Mixed high	detected=97.00%,high=51.00%
ENSG00000075426	FOSL2	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000075429	CACNG5	Moderately enriched	retina
ENSG00000075461	CACNG4	Mixed high	detected=43.00%,high=24.00%
ENSG00000075539	FRYL	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000075568	TMEM131	Ubiquitous low	detected=100.00%,high=64.00%
ENSG00000075618	FSCN1	Ubiquitous low	detected=100.00%,high=83.00%
ENSG00000075624	ACTB	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075643	MOCOS	Mixed high	detected=40.00%,high=2.00%
ENSG00000075651	PLD1	Mixed high	detected=94.00%,high=29.00%
ENSG00000075673	ATP12A	Group enriched	skin,kidney,esophagus
ENSG00000075702	WDR62	Group enriched	testis,skeletal muscle,heart muscle,retina
ENSG00000075711	DLG1	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000075785	RAB7A	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075790	BCAP29	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000075826	SEC31B	Mixed low	detected=94.00%,high=0.00%
ENSG00000075856	SART3	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000075884	ARHGAP15	Mixed high	detected=75.00%,high=5.00%
ENSG00000075886	TUBA3D	Group enriched	testis,heart muscle
ENSG00000075891	PAX2	Moderately enriched	kidney
ENSG00000075914	EXOSC7	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000075945	KIFAP3	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000075975	MKRN2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000076003	MCM6	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000076043	REXO2	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000076053	RBM7	Ubiquitous low	detected=100.00%,high=54.00%
ENSG00000076067	RBMS2	Ubiquitous low	detected=100.00%,high=37.00%
ENSG00000076108	BAZ2A	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000076201	PTPN23	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000076242	MLH1	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000076248	UNG	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000076258	FMO4	Mixed high	detected=75.00%,high=5.00%
ENSG00000076321	KLHL20	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000076344	RGS11	Mixed high	detected=94.00%,high=45.00%
ENSG00000076351	SLC46A1	Ubiquitous low	detected=100.00%,high=16.00%
ENSG00000076356	PLXNA2	Mixed high	detected=97.00%,high=16.00%
ENSG00000076382	SPAG5	Mixed high	detected=97.00%,high=10.00%
ENSG00000076513	ANKRD13A	Ubiquitous low	detected=100.00%,high=54.00%
ENSG00000076554	TPD52	Ubiquitous low	detected=100.00%,high=70.00%
ENSG00000076555	ACACB	Ubiquitous low	detected=100.00%,high=56.00%
ENSG00000076604	TRAF4	Ubiquitous low	detected=100.00%,high=86.00%
ENSG00000076641	PAG1	Mixed high	detected=97.00%,high=5.00%
ENSG00000076650	GPATCH1	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000076662	ICAM3	Mixed high	detected=81.00%,high=10.00%
ENSG00000076685	NT5C2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000076706	MCAM	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000076716	GPC4	Ubiquitous low	detected=100.00%,high=29.00%
ENSG00000076770	MBNL3	Mixed high	detected=70.00%,high=5.00%
ENSG00000076826	CAMSAP3	Mixed high	detected=83.00%,high=37.00%
ENSG00000076864	RAP1GAP	Mixed high	detected=91.00%,high=59.00%
ENSG00000076924	XAB2	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000076928	ARHGEF1	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000076944	STXBP2	Ubiquitous low	detected=100.00%,high=59.00%
ENSG00000076984	MAP2K7	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000077009	NMRK2	Group enriched	heart muscle,skeletal muscle
ENSG00000077044	DGKD	Ubiquitous low	detected=100.00%,high=16.00%
ENSG00000077063	CTTNBP2	Mixed high	detected=89.00%,high=21.00%
ENSG00000077080	ACTL6B	Mixed high	detected=32.00%,high=24.00%
ENSG00000077092	RARB	Mixed high	detected=91.00%,high=8.00%
ENSG00000077097	TOP2B	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000077147	TM9SF3	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077150	NFKB2	Mixed high	detected=97.00%,high=67.00%
ENSG00000077152	UBE2T	Mixed high	detected=94.00%,high=18.00%
ENSG00000077157	PPP1R12B	Ubiquitous low	detected=100.00%,high=62.00%
ENSG00000077232	DNAJC10	Ubiquitous low	detected=100.00%,high=83.00%
ENSG00000077235	GTF3C1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077238	IL4R	Ubiquitous low	detected=100.00%,high=86.00%
ENSG00000077254	USP33	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077264	PAK3	Mixed high	detected=54.00%,high=13.00%
ENSG00000077274	CAPN6	Mixed high	detected=51.00%,high=5.00%
ENSG00000077279	DCX	Mixed low	detected=24.00%,high=0.00%
ENSG00000077312	SNRPA	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077327	SPAG6	Mixed high	detected=37.00%,high=8.00%
ENSG00000077348	EXOSC5	Ubiquitous low	detected=100.00%,high=86.00%
ENSG00000077380	DYNC1I2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077420	APBB1IP	Mixed high	detected=91.00%,high=18.00%
ENSG00000077454	LRCH4	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077458	FAM76B	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000077463	SIRT6	Ubiquitous low	detected=100.00%,high=45.00%
ENSG00000077498	TYR	Moderately enriched	skin
ENSG00000077514	POLD3	Ubiquitous low	detected=100.00%,high=8.00%
ENSG00000077522	ACTN2	Group enriched	skeletal muscle,heart muscle
ENSG00000077549	CAPZB	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077585	GPR137B	Ubiquitous low	detected=100.00%,high=59.00%
ENSG00000077616	NAALAD2	Mixed high	detected=86.00%,high=5.00%
ENSG00000077684	JADE1	Ubiquitous low	detected=100.00%,high=72.00%
ENSG00000077713	SLC25A43	Mixed high	detected=97.00%,high=13.00%
ENSG00000077721	UBE2A	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000077782	FGFR1	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000077800	FKBP6	Highly enriched	testis
ENSG00000077935	SMC1B	Highly enriched	testis
ENSG00000077942	FBLN1	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000077943	ITGA8	Mixed high	detected=78.00%,high=13.00%
ENSG00000077984	CST7	Group enriched	spleen,lung
ENSG00000078018	MAP2	Mixed high	detected=97.00%,high=40.00%
ENSG00000078043	PIAS2	Ubiquitous low	detected=100.00%,high=10.00%
ENSG00000078053	AMPH	Mixed high	detected=86.00%,high=24.00%
ENSG00000078061	ARAF	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078070	MCCC1	Ubiquitous low	detected=100.00%,high=54.00%
ENSG00000078081	LAMP3	Group enriched	lung,testis
ENSG00000078098	FAP	Mixed high	detected=32.00%,high=2.00%
ENSG00000078114	NEBL	Moderately enriched	heart muscle
ENSG00000078124	ACER3	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000078140	UBE2K	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078142	PIK3C3	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000078177	N4BP2	Mixed low	detected=48.00%,high=0.00%
ENSG00000078237	TIGAR	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000078246	TULP3	Ubiquitous low	detected=100.00%,high=70.00%
ENSG00000078269	SYNJ2	Ubiquitous low	detected=100.00%,high=24.00%
ENSG00000078295	ADCY2	Mixed high	detected=72.00%,high=27.00%
ENSG00000078304	PPP2R5C	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078328	RBFOX1	Mixed high	detected=37.00%,high=24.00%
ENSG00000078369	GNB1	Moderately enriched	retina
ENSG00000078399	HOXA9	Mixed high	detected=37.00%,high=29.00%
ENSG00000078401	EDN1	Mixed high	detected=94.00%,high=32.00%
ENSG00000078403	MLLT10	Ubiquitous low	detected=100.00%,high=75.00%
ENSG00000078487	ZCWPW1	Moderately enriched	testis
ENSG00000078549	ADCYAP1R1	Mixed high	detected=72.00%,high=27.00%
ENSG00000078579	FGF20	Mixed low	detected=8.00%,high=0.00%
ENSG00000078589	P2RY10	Group enriched	spleen,small intestine,lung
ENSG00000078596	ITM2A	Ubiquitous low	detected=100.00%,high=89.00%
ENSG00000078618	NRDC	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078668	VDAC3	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078674	PCM1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078687	TNRC6C	Moderately enriched	retina
ENSG00000078699	CBFA2T2	Ubiquitous low	detected=100.00%,high=29.00%
ENSG00000078725	BRINP1	Mixed high	detected=40.00%,high=24.00%
ENSG00000078747	ITCH	Ubiquitous low	detected=100.00%,high=62.00%
ENSG00000078795	PKD2L2	Group enriched	testis,retina
ENSG00000078804	TP53INP2	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000078808	SDF4	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078814	MYH7B	Group enriched	heart muscle,skeletal muscle
ENSG00000078898	BPIFB2	Moderately enriched	salivary gland
ENSG00000078900	TP73	Mixed low	detected=24.00%,high=0.00%
ENSG00000078902	TOLLIP	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000078967	UBE2D4	Ubiquitous low	detected=100.00%,high=21.00%
ENSG00000079101	CLUL1	Highly enriched	retina
ENSG00000079102	RUNX1T1	Mixed high	detected=81.00%,high=2.00%
ENSG00000079112	CDH17	Group enriched	colon,small intestine
ENSG00000079134	THOC1	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000079150	FKBP7	Mixed high	detected=94.00%,high=13.00%
ENSG00000079156	OSBPL6	Mixed high	detected=67.00%,high=2.00%
ENSG00000079215	SLC1A3	Mixed high	detected=97.00%,high=48.00%
ENSG00000079246	XRCC5	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000079257	LXN	Ubiquitous low	detected=100.00%,high=54.00%
ENSG00000079263	SP140	Group enriched	spleen,small intestine,lung
ENSG00000079277	MKNK1	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000079308	TNS1	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000079313	REXO1	Ubiquitous low	detected=100.00%,high=86.00%
ENSG00000079332	SAR1A	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000079335	CDC14A	Mixed high	detected=91.00%,high=2.00%
ENSG00000079337	RAPGEF3	Mixed high	detected=97.00%,high=72.00%
ENSG00000079385	CEACAM1	Mixed high	detected=64.00%,high=29.00%
ENSG00000079387	SENP1	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000079393	DUSP13	Group enriched	skeletal muscle,testis
ENSG00000079432	CIC	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000079435	LIPE	Group enriched	adipose tissue,breast,spinal cord
ENSG00000079459	FDFT1	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000079462	PAFAH1B3	Ubiquitous low	detected=100.00%,high=83.00%
ENSG00000079482	OPHN1	Mixed high	detected=91.00%,high=2.00%
ENSG00000079557	AFM	Moderately enriched	liver
ENSG00000079616	KIF22	Ubiquitous low	detected=100.00%,high=43.00%
ENSG00000079689	SCGN	Mixed high	detected=51.00%,high=16.00%
ENSG00000079691	CARMIL1	Mixed low	detected=91.00%,high=0.00%
ENSG00000079739	PGM1	Moderately enriched	skeletal muscle
ENSG00000079785	DDX1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000079805	DNM2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000079819	EPB41L2	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000079841	RIMS1	Mixed high	detected=37.00%,high=10.00%
ENSG00000079931	MOXD1	Mixed high	detected=86.00%,high=43.00%
ENSG00000079950	STX7	Ubiquitous low	detected=100.00%,high=86.00%
ENSG00000079974	RABL2B	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000079999	KEAP1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080007	DDX43	Moderately enriched	testis
ENSG00000080031	PTPRH	Mixed high	detected=43.00%,high=18.00%
ENSG00000080166	DCT	Moderately enriched	skin
ENSG00000080189	SLC35C2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080200	CRYBG3	Mixed low	detected=94.00%,high=0.00%
ENSG00000080224	EPHA6	Mixed low	detected=21.00%,high=0.00%
ENSG00000080293	SCTR	Group enriched	pancreas,kidney
ENSG00000080298	RFX3	Mixed high	detected=97.00%,high=2.00%
ENSG00000080345	RIF1	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000080371	RAB21	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000080493	SLC4A4	Mixed high	detected=67.00%,high=32.00%
ENSG00000080503	SMARCA2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080511	RDH8	Moderately enriched	retina
ENSG00000080546	SESN1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080561	MID2	Mixed high	detected=97.00%,high=5.00%
ENSG00000080572	DNAAF6	Moderately enriched	testis
ENSG00000080573	COL5A3	Ubiquitous low	detected=100.00%,high=64.00%
ENSG00000080603	SRCAP	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000080608	PUM3	Ubiquitous low	detected=100.00%,high=67.00%
ENSG00000080618	CPB2	Highly enriched	liver
ENSG00000080644	CHRNA3	Moderately enriched	retina
ENSG00000080709	KCNN2	Mixed high	detected=56.00%,high=8.00%
ENSG00000080802	CNOT4	Ubiquitous low	detected=100.00%,high=8.00%
ENSG00000080815	PSEN1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080819	CPOX	Ubiquitous low	detected=100.00%,high=27.00%
ENSG00000080822	CLDND1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080823	MOK	Ubiquitous low	detected=100.00%,high=43.00%
ENSG00000080824	HSP90AA1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080839	RBL1	Mixed low	detected=83.00%,high=0.00%
ENSG00000080845	DLGAP4	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000080854	IGSF9B	Mixed low	detected=59.00%,high=0.00%
ENSG00000080910	CFHR2	Highly enriched	liver
ENSG00000080986	NDC80	Mixed high	detected=37.00%,high=2.00%
ENSG00000081014	AP4E1	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000081019	RSBN1	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000081026	MAGI3	Moderately enriched	retina
ENSG00000081041	CXCL2	Moderately enriched	liver
ENSG00000081051	AFP	Moderately enriched	liver
ENSG00000081052	COL4A4	Mixed high	detected=54.00%,high=2.00%
ENSG00000081059	TCF7	Mixed high	detected=91.00%,high=8.00%
ENSG00000081087	OSTM1	Ubiquitous low	detected=100.00%,high=16.00%
ENSG00000081138	CDH7	Mixed low	detected=5.00%,high=0.00%
ENSG00000081148	IMPG2	Highly enriched	retina
ENSG00000081154	PCNP	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000081177	EXD2	Ubiquitous low	detected=100.00%,high=37.00%
ENSG00000081181	ARG2	Mixed high	detected=97.00%,high=29.00%
ENSG00000081189	MEF2C	Ubiquitous low	detected=100.00%,high=48.00%
ENSG00000081237	PTPRC	Group enriched	spleen,lung,small intestine,adipose tissue,spinal cord
ENSG00000081248	CACNA1S	Highly enriched	skeletal muscle
ENSG00000081277	PKP1	Group enriched	skin,esophagus,vagina,cervix
ENSG00000081307	UBA5	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000081320	STK17B	Mixed high	detected=97.00%,high=13.00%
ENSG00000081377	CDC14B	Mixed low	detected=59.00%,high=0.00%
ENSG00000081386	ZNF510	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000081479	LRP2	Mixed high	detected=37.00%,high=10.00%
ENSG00000081665	ZNF506	Ubiquitous low	detected=100.00%,high=5.00%
ENSG00000081692	JMJD4	Ubiquitous low	detected=100.00%,high=8.00%
ENSG00000081721	DUSP12	Ubiquitous low	detected=100.00%,high=59.00%
ENSG00000081760	AACS	Ubiquitous low	detected=100.00%,high=35.00%
ENSG00000081791	DELE1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000081800	SLC13A1	Group enriched	kidney,small intestine
ENSG00000081803	CADPS2	Moderately enriched	cerebellum
ENSG00000081818	PCDHB4	Mixed low	detected=81.00%,high=0.00%
ENSG00000081842	PCDHA6	Mixed low	detected=18.00%,high=0.00%
ENSG00000081853	PCDHGA2	Mixed low	detected=70.00%,high=0.00%
ENSG00000081870	HSPB11	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000081913	PHLPP1	Ubiquitous low	detected=100.00%,high=40.00%
ENSG00000081923	ATP8B1	Mixed high	detected=70.00%,high=24.00%
ENSG00000081985	IL12RB2	Mixed low	detected=5.00%,high=0.00%
ENSG00000082014	SMARCD3	Ubiquitous low	detected=100.00%,high=89.00%
ENSG00000082068	WDR70	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000082074	FYB1	Mixed high	detected=81.00%,high=2.00%
ENSG00000082126	MPP4	Highly enriched	retina
ENSG00000082146	STRADB	Ubiquitous low	detected=100.00%,high=83.00%
ENSG00000082153	BZW1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000082175	PGR	Group enriched	cervix,endometrium,fallopian tube,vagina,ovary
ENSG00000082196	C1QTNF3	Mixed high	detected=89.00%,high=13.00%
ENSG00000082212	ME2	Ubiquitous low	detected=100.00%,high=35.00%
ENSG00000082213	C5orf22	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000082258	CCNT2	Ubiquitous low	detected=100.00%,high=78.00%
ENSG00000082269	FAM135A	Mixed high	detected=97.00%,high=2.00%
ENSG00000082293	COL19A1	Mixed low	detected=8.00%,high=0.00%
ENSG00000082397	EPB41L3	Mixed high	detected=97.00%,high=51.00%
ENSG00000082438	COBLL1	Ubiquitous low	detected=100.00%,high=40.00%
ENSG00000082458	DLG3	Ubiquitous low	detected=100.00%,high=67.00%
ENSG00000082482	KCNK2	Moderately enriched	adrenal gland
ENSG00000082497	SERTAD4	Mixed low	detected=64.00%,high=0.00%
ENSG00000082512	TRAF5	Mixed high	detected=94.00%,high=21.00%
ENSG00000082515	MRPL22	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000082516	GEMIN5	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000082556	OPRK1	Not detected	-
ENSG00000082641	NFE2L1	Group enriched	skeletal muscle,heart muscle
ENSG00000082684	SEMA5B	Mixed high	detected=78.00%,high=8.00%
ENSG00000082701	GSK3B	Ubiquitous low	detected=100.00%,high=40.00%
ENSG00000082781	ITGB5	Ubiquitous low	detected=100.00%,high=94.00%
ENSG00000082805	ERC1	Ubiquitous low	detected=100.00%,high=16.00%
ENSG00000082898	XPO1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000082996	RNF13	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000083067	TRPM3	Mixed high	detected=40.00%,high=8.00%
ENSG00000083093	PALB2	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000083097	DOP1A	Ubiquitous low	detected=100.00%,high=2.00%
ENSG00000083099	LYRM2	Ubiquitous low	detected=100.00%,high=35.00%
ENSG00000083123	BCKDHB	Ubiquitous low	detected=100.00%,high=32.00%
ENSG00000083168	KAT6A	Ubiquitous low	detected=100.00%,high=37.00%
ENSG00000083223	TUT7	Ubiquitous low	detected=100.00%,high=48.00%
ENSG00000083290	ULK2	Ubiquitous low	detected=100.00%,high=35.00%
ENSG00000083307	GRHL2	Mixed high	detected=43.00%,high=13.00%
ENSG00000083312	TNPO1	Ubiquitous low	detected=100.00%,high=70.00%
ENSG00000083444	PLOD1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000083454	P2RX5	Mixed high	detected=43.00%,high=8.00%
ENSG00000083457	ITGAE	Mixed low	detected=5.00%,high=0.00%
ENSG00000083520	DIS3	Ubiquitous low	detected=100.00%,high=24.00%
ENSG00000083535	PIBF1	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000083544	TDRD3	Ubiquitous low	detected=100.00%,high=10.00%
ENSG00000083635	NUFIP1	Ubiquitous low	detected=100.00%,high=0.00%
ENSG00000083642	PDS5B	Ubiquitous low	detected=100.00%,high=40.00%
ENSG00000083720	OXCT1	Mixed high	detected=97.00%,high=83.00%
